ablation_mode,max_risk_score,mean_risk_score,number_of_candidate_events,risk_event_density,percentage_high_or_critical_frames,earliest_high_or_critical_timestamp
biomechanics_only,0.9998047129629628,0.3771434806469477,16,0.44077134986225897,17.079889807162534,0.8
posture_only,0.6538461538461539,0.3558915616451683,28,0.7713498622589532,21.487603305785125,0.0
anomaly_only,0.6295754026354319,0.18359834826828983,12,0.3305785123966942,4.958677685950414,1.7
biomechanics_plus_posture,0.7643666201923076,0.4548049997748801,27,0.7438016528925621,42.14876033057851,0.2
full_fusion,0.7731393745016109,0.4800760435365781,31,0.8539944903581268,47.38292011019284,0.2
full_fusion_without_interactions,0.5858975914777778,0.32497962480379583,9,0.24793388429752067,2.7548209366391188,1.7
full_fusion_with_surrender_disabled,0.7731393745016109,0.4800760435365781,31,0.8539944903581268,47.38292011019284,0.2
full_fusion_with_limb_anomaly_disabled,0.6551514940234902,0.394408104919714,30,0.8264462809917356,15.702479338842975,0.5
