frame_id,timestamp,risk_score,risk_level
0,0.0,0.0,LOW
1,0.1,0.07892340855500203,LOW
2,0.2,0.10326004281490622,LOW
3,0.3,0.15967385849167146,LOW
4,0.4,0.0,LOW
5,0.5,0.16966537064394077,LOW
6,0.6,0.0,LOW
7,0.7,0.0,LOW
8,0.8,0.3320372389910754,MEDIUM
9,0.9,0.29282576866764276,MEDIUM
10,1.0,0.22591356513674662,LOW
11,1.1,0.0,LOW
12,1.2,0.0,LOW
13,1.3,0.056086018532411956,LOW
14,1.4,0.0,LOW
15,1.5,0.0,LOW
16,1.6,0.13787326053359353,LOW
17,1.7,0.5085968805921587,HIGH
18,1.8,0.29282576866764276,MEDIUM
19,1.9,0.26168926197628845,MEDIUM
20,2.0,0.0,LOW
21,2.1,0.4669786941044076,MEDIUM
22,2.2,0.6295754026354319,HIGH
23,2.3,0.29282576866764276,MEDIUM
24,2.4,0.29282576866764276,MEDIUM
25,2.5,0.09131240749352193,LOW
26,2.6,0.35007189686025697,MEDIUM
27,2.7,0.29282576866764276,MEDIUM
28,2.8,0.23662644958147544,LOW
29,2.9,0.5932366204187872,HIGH
30,3.0,0.5323055576012401,HIGH
31,3.1,0.6295754026354319,HIGH
32,3.2,0.07782118729960535,LOW
33,3.3,0.008607872385590529,LOW
34,3.4,0.0,LOW
35,3.5,0.2677264170675591,MEDIUM
36,3.6,0.19949237352038152,LOW
37,3.7,0.1477105593161049,LOW
38,3.8,0.21644960370950705,LOW
39,3.9,0.17965654548834356,LOW
40,4.0,0.41425529201236366,MEDIUM
41,4.1,0.04489999978786503,LOW
42,4.2,0.13450127917502014,LOW
43,4.3,0.08197414081042767,LOW
44,4.4,0.0,LOW
45,4.5,0.0,LOW
46,4.6,0.058876088663809,LOW
47,4.7,0.0,LOW
48,4.8,0.2971620469334635,MEDIUM
49,4.9,0.21323251512139205,LOW
50,5.0,0.1202778426378428,LOW
51,5.1,0.2513408557028747,MEDIUM
52,5.2,0.0750691501482913,LOW
53,5.3,0.23914977357677836,LOW
54,5.4,0.29282576866764276,MEDIUM
55,5.5,0.19999465744043307,LOW
56,5.6,0.0,LOW
57,5.7,0.1934664968455606,LOW
58,5.8,0.29282576866764276,MEDIUM
59,5.9,0.2026977070359863,LOW
60,6.0,0.024660150593569283,LOW
61,6.1,0.0,LOW
62,6.2,0.26498818394740314,MEDIUM
63,6.3,0.1546487674991105,LOW
64,6.4,0.29282576866764276,MEDIUM
65,6.5,0.29282576866764276,MEDIUM
66,6.6,0.29282576866764276,MEDIUM
67,6.7,0.6293781141207093,HIGH
68,6.8,0.6295754026354319,HIGH
69,6.9,0.11176008264489146,LOW
70,7.0,0.29282576866764276,MEDIUM
71,7.1,0.29282576866764276,MEDIUM
72,7.2,0.25469637230485836,MEDIUM
73,7.3,0.3411054138224058,MEDIUM
74,7.4,0.09570843801318124,LOW
75,7.5,0.0,LOW
76,7.6,0.04668668811313908,LOW
77,7.7,0.1002882601426668,LOW
78,7.8,0.0295735035456215,LOW
79,7.9,0.122625326078592,LOW
80,8.0,0.04045114403471038,LOW
81,8.1,0.0,LOW
82,8.2,0.040240970104643295,LOW
83,8.3,0.0,LOW
84,8.4,0.150556584557645,LOW
85,8.5,0.05204296593250125,LOW
86,8.6,0.0,LOW
87,8.7,0.0,LOW
88,8.8,0.0,LOW
89,8.9,0.3851100129679984,MEDIUM
90,9.0,0.29282576866764276,MEDIUM
91,9.1,0.29282576866764276,MEDIUM
92,9.2,0.29282576866764276,MEDIUM
93,9.3,0.29282576866764276,MEDIUM
94,9.4,0.618378683097446,HIGH
95,9.5,0.6295754026354319,HIGH
96,9.6,0.29282576866764276,MEDIUM
97,9.7,0.25135453490215587,MEDIUM
98,9.8,0.3498734110135024,MEDIUM
99,9.9,0.3163086021636571,MEDIUM
100,10.0,0.29282576866764276,MEDIUM
101,10.1,0.40378455298307503,MEDIUM
102,10.2,0.27025420612156364,MEDIUM
103,10.3,0.06580841907180288,LOW
104,10.4,0.22367156311528635,LOW
105,10.5,0.08640431680812857,LOW
106,10.6,0.09253741749116977,LOW
107,10.7,0.55360785526372,HIGH
108,10.8,0.2722789088957112,MEDIUM
109,10.9,0.23050488177132197,LOW
110,11.0,0.2042250259126258,LOW
111,11.1,0.0783519642485971,LOW
112,11.2,0.08782318400423801,LOW
113,11.3,0.22075655515314213,LOW
114,11.4,0.0688024747957019,LOW
115,11.5,0.24157859989143157,LOW
116,11.6,0.05409150624735085,LOW
117,11.7,0.025535949811294794,LOW
118,11.8,0.14272459726610165,LOW
119,11.9,0.16516952033951524,LOW
120,12.0,0.08468182996568474,LOW
121,12.1,0.00824576229726231,LOW
122,12.2,0.07031697579172423,LOW
123,12.3,0.29282576866764276,MEDIUM
124,12.4,0.5388908743820516,HIGH
125,12.5,0.26012589565138783,MEDIUM
126,12.6,0.0,LOW
127,12.7,0.16864276295214473,LOW
128,12.8,0.1498047903111541,LOW
129,12.9,0.20751713182006415,LOW
130,13.0,0.13941231362353473,LOW
131,13.1,0.09560468018464229,LOW
132,13.2,0.13636579285210704,LOW
133,13.3,0.0917064203130022,LOW
134,13.4,0.17304483970649445,LOW
135,13.5,0.29282576866764276,MEDIUM
136,13.6,0.0,LOW
137,13.7,0.12894013351650802,LOW
138,13.8,0.0,LOW
