frame_id,timestamp,risk_score,risk_level
0,0.0,0.15384615384615385,LOW
1,0.1,0.3869230769230769,MEDIUM
2,0.2,0.3869230769230769,MEDIUM
3,0.3,0.3869230769230769,MEDIUM
4,0.4,0.3112226181577428,MEDIUM
5,0.5,0.359859476179099,MEDIUM
6,0.6,0.39357988165680474,MEDIUM
7,0.7,0.39357988165680474,MEDIUM
8,0.8,0.39357988165680474,MEDIUM
9,0.9,0.39357988165680474,MEDIUM
10,1.0,0.39357988165680474,MEDIUM
11,1.1,0.39357988165680474,MEDIUM
12,1.2,0.39357988165680474,MEDIUM
13,1.3,0.3869230769230769,MEDIUM
14,1.4,0.3869230769230769,MEDIUM
15,1.5,0.3869230769230769,MEDIUM
16,1.6,0.3869230769230769,MEDIUM
17,1.7,0.3869230769230769,MEDIUM
18,1.8,0.3110629633940369,MEDIUM
19,1.9,0.3058245831801222,MEDIUM
20,2.0,0.3227240448990771,MEDIUM
21,2.1,0.3278952556524965,MEDIUM
22,2.2,0.26129973723693256,MEDIUM
23,2.3,0.30056862935794404,MEDIUM
24,2.4,0.3869230769230769,MEDIUM
25,2.5,0.3869230769230769,MEDIUM
26,2.6,0.3869230769230769,MEDIUM
27,2.7,0.36084828283783554,MEDIUM
28,2.8,0.3869230769230769,MEDIUM
29,2.9,0.38284739609091584,MEDIUM
30,3.0,0.36074539465942457,MEDIUM
31,3.1,0.3869230769230769,MEDIUM
32,3.2,0.3869230769230769,MEDIUM
33,3.3,0.344495890330202,MEDIUM
34,3.4,0.3283300392901864,MEDIUM
35,3.5,0.3327775127875095,MEDIUM
36,3.6,0.3472842785439227,MEDIUM
37,3.7,0.3463311247441706,MEDIUM
38,3.8,0.24701961492524208,LOW
39,3.9,0.24468590469880602,LOW
40,4.0,0.2347584436914976,LOW
41,4.1,0.1546342306418473,LOW
42,4.2,0.27237590077386453,MEDIUM
43,4.3,0.2938073617840842,MEDIUM
44,4.4,0.3592353970989934,MEDIUM
45,4.5,0.5393551680036188,HIGH
46,4.6,0.56,HIGH
47,4.7,0.3869230769230769,MEDIUM
48,4.8,0.3869230769230769,MEDIUM
49,4.9,0.3869230769230769,MEDIUM
50,5.0,0.39357988165680474,MEDIUM
51,5.1,0.39357988165680474,MEDIUM
52,5.2,0.39357988165680474,MEDIUM
53,5.3,0.39357988165680474,MEDIUM
54,5.4,0.39357988165680474,MEDIUM
55,5.5,0.39357988165680474,MEDIUM
56,5.6,0.39357988165680474,MEDIUM
57,5.7,0.39357988165680474,MEDIUM
58,5.8,0.39357988165680474,MEDIUM
59,5.9,0.39357988165680474,MEDIUM
60,6.0,0.39357988165680474,MEDIUM
61,6.1,0.39357988165680474,MEDIUM
62,6.2,0.39357988165680474,MEDIUM
63,6.3,0.39357988165680474,MEDIUM
64,6.4,0.39357988165680474,MEDIUM
65,6.5,0.39357988165680474,MEDIUM
66,6.6,0.39357988165680474,MEDIUM
67,6.7,0.39357988165680474,MEDIUM
68,6.8,0.39357988165680474,MEDIUM
69,6.9,0.39357988165680474,MEDIUM
70,7.0,0.39357988165680474,MEDIUM
71,7.1,0.38762234279563257,MEDIUM
72,7.2,0.17186029056267826,LOW
73,7.3,0.39357988165680474,MEDIUM
74,7.4,0.39357988165680474,MEDIUM
75,7.5,0.39357988165680474,MEDIUM
76,7.6,0.39357988165680474,MEDIUM
77,7.7,0.39357988165680474,MEDIUM
78,7.8,0.39357988165680474,MEDIUM
79,7.9,0.39357988165680474,MEDIUM
80,8.0,0.39357988165680474,MEDIUM
81,8.1,0.39357988165680474,MEDIUM
82,8.2,0.39357988165680474,MEDIUM
83,8.3,0.39357988165680474,MEDIUM
84,8.4,0.39357988165680474,MEDIUM
85,8.5,0.39357988165680474,MEDIUM
86,8.6,0.39357988165680474,MEDIUM
87,8.7,0.39357988165680474,MEDIUM
88,8.8,0.39357988165680474,MEDIUM
89,8.9,0.39357988165680474,MEDIUM
90,9.0,0.39357988165680474,MEDIUM
91,9.1,0.39357988165680474,MEDIUM
92,9.2,0.39357988165680474,MEDIUM
93,9.3,0.39357988165680474,MEDIUM
94,9.4,0.39357988165680474,MEDIUM
95,9.5,0.39357988165680474,MEDIUM
96,9.6,0.39357988165680474,MEDIUM
97,9.7,0.39357988165680474,MEDIUM
98,9.8,0.39357988165680474,MEDIUM
99,9.9,0.39357988165680474,MEDIUM
100,10.0,0.39357988165680474,MEDIUM
