frame_id,timestamp,risk_score,risk_level
0,0.0,0.3192,MEDIUM
1,0.1,0.48251809186651323,MEDIUM
2,0.2,0.5271808093464,HIGH
3,0.3,0.29660810577775354,MEDIUM
4,0.4,0.1885867897409829,LOW
5,0.5,0.1223711389126054,LOW
6,0.6,0.19609388929173122,LOW
7,0.7,0.14341878308349665,LOW
8,0.8,0.2837069338835834,MEDIUM
9,0.9,0.4385086454493973,MEDIUM
10,1.0,0.26402713191832244,MEDIUM
11,1.1,0.1696568043891689,LOW
12,1.2,0.23972452586308832,LOW
13,1.3,0.2827942235225518,MEDIUM
14,1.4,0.30339728479540334,MEDIUM
15,1.5,0.2190201932323843,LOW
16,1.6,0.15856827826175884,LOW
17,1.7,0.19039432971306938,LOW
18,1.8,0.1710982184535942,LOW
19,1.9,0.17490556840369176,LOW
20,2.0,0.20302930568222446,LOW
21,2.1,0.29533109395603535,MEDIUM
22,2.2,0.3682645566129121,MEDIUM
23,2.3,0.28127291362785206,MEDIUM
24,2.4,0.3455083492995609,MEDIUM
25,2.5,0.24559999999999998,LOW
26,2.6,0.3336606299009721,MEDIUM
27,2.7,0.5583999999999999,HIGH
28,2.8,0.4310236655618301,MEDIUM
29,2.9,0.3039338057032739,MEDIUM
30,3.0,0.4112,MEDIUM
31,3.1,0.6228054050366999,HIGH
32,3.2,0.3088817580396779,MEDIUM
33,3.3,0.10343392095282795,LOW
34,3.4,0.15539966650073533,LOW
35,3.5,0.27621430482612375,MEDIUM
36,3.6,0.31789843914540905,MEDIUM
37,3.7,0.21532383217718823,LOW
38,3.8,0.4702044434613103,MEDIUM
39,3.9,0.5153299705952765,HIGH
40,4.0,0.4006544103881468,MEDIUM
41,4.1,0.34720802931296424,MEDIUM
42,4.2,0.3603797070063106,MEDIUM
43,4.3,0.3849329819970365,MEDIUM
44,4.4,0.5695278324731656,HIGH
45,4.5,0.4030524823269841,MEDIUM
46,4.6,0.31419339083824604,MEDIUM
47,4.7,0.32164952166343175,MEDIUM
48,4.8,0.3140072971335768,MEDIUM
49,4.9,0.31383361902929746,MEDIUM
50,5.0,0.35971653285558897,MEDIUM
51,5.1,0.34250950356807014,MEDIUM
52,5.2,0.32839999999999997,MEDIUM
53,5.3,0.3079412108332564,MEDIUM
54,5.4,0.31197308698143394,MEDIUM
55,5.5,0.2737356838518549,MEDIUM
56,5.6,0.31109340153692516,MEDIUM
57,5.7,0.32839999999999997,MEDIUM
