frame_id,timestamp,risk_score,risk_level
0,0.0,0.1610359550804182,LOW
1,0.1,0.4118530664370974,MEDIUM
2,0.2,0.3379122699084618,MEDIUM
3,0.3,0.32839999999999997,MEDIUM
4,0.4,0.3315846153846154,MEDIUM
5,0.5,0.251950016113161,MEDIUM
6,0.6,0.2515846153846154,MEDIUM
7,0.7,0.28760625056929445,MEDIUM
8,0.8,0.26566158300402215,MEDIUM
9,0.9,0.28290871088869507,MEDIUM
10,1.0,0.34105981781736155,MEDIUM
11,1.1,0.30513774809276845,MEDIUM
12,1.2,0.27723778586525516,MEDIUM
13,1.3,0.3315846153846154,MEDIUM
14,1.4,0.3448680655401709,MEDIUM
15,1.5,0.28986637389563763,MEDIUM
16,1.6,0.29822582137111536,MEDIUM
17,1.7,0.26606633711714056,MEDIUM
18,1.8,0.3074406428880687,MEDIUM
19,1.9,0.39759945650860107,MEDIUM
20,2.0,0.404995288243705,MEDIUM
21,2.1,0.3251846153846154,MEDIUM
22,2.2,0.39998871692523663,MEDIUM
23,2.3,0.35601117579553987,MEDIUM
24,2.4,0.5643552417517943,HIGH
25,2.5,0.526535901397309,HIGH
26,2.6,0.4033981716236455,MEDIUM
27,2.7,0.3534334291362803,MEDIUM
28,2.8,0.4780282124883006,MEDIUM
29,2.9,0.5604036211787182,HIGH
30,3.0,0.5062046929596924,HIGH
31,3.1,0.38130670686850165,MEDIUM
32,3.2,0.4272971716795185,MEDIUM
33,3.3,0.42419170951641944,MEDIUM
34,3.4,0.4051846153846154,MEDIUM
35,3.5,0.4201437109778475,MEDIUM
36,3.6,0.36632319625412507,MEDIUM
37,3.7,0.3071062295766812,MEDIUM
38,3.8,0.3432862123257503,MEDIUM
39,3.9,0.31414312716206005,MEDIUM
40,4.0,0.3123059636784556,MEDIUM
41,4.1,0.3851517405662092,MEDIUM
42,4.2,0.3118405301835694,MEDIUM
43,4.3,0.3303126821077202,MEDIUM
44,4.4,0.39661921825157187,MEDIUM
45,4.5,0.4159893486495694,MEDIUM
46,4.6,0.3048328444361418,MEDIUM
47,4.7,0.3970196488364884,MEDIUM
48,4.8,0.38196505869663255,MEDIUM
49,4.9,0.473916674412699,MEDIUM
50,5.0,0.4787846153846154,MEDIUM
51,5.1,0.4072295732964172,MEDIUM
52,5.2,0.3983274725274726,MEDIUM
53,5.3,0.4262263867557798,MEDIUM
54,5.4,0.4713323589511423,MEDIUM
55,5.5,0.4653995773835897,MEDIUM
56,5.6,0.43709434706738737,MEDIUM
57,5.7,0.4401664766943259,MEDIUM
58,5.8,0.4113535119680107,MEDIUM
59,5.9,0.4301140215720356,MEDIUM
60,6.0,0.39073240927337544,MEDIUM
61,6.1,0.41086899676487787,MEDIUM
62,6.2,0.33680330943015113,MEDIUM
63,6.3,0.30401811268832346,MEDIUM
64,6.4,0.33503240812308455,MEDIUM
65,6.5,0.3680648550386839,MEDIUM
66,6.6,0.4076057494819423,MEDIUM
67,6.7,0.3534557801915782,MEDIUM
68,6.8,0.4587147751056796,MEDIUM
69,6.9,0.4755898351149334,MEDIUM
70,7.0,0.45143114808378526,MEDIUM
71,7.1,0.440913900256615,MEDIUM
72,7.2,0.463621150095574,MEDIUM
73,7.3,0.4374536364116721,MEDIUM
74,7.4,0.3838808310049307,MEDIUM
75,7.5,0.287099955739767,MEDIUM
76,7.6,0.3108617454305942,MEDIUM
77,7.7,0.29262817026483573,MEDIUM
78,7.8,0.1857328653893737,LOW
79,7.9,0.16971087141584157,LOW
80,8.0,0.29534656613886046,MEDIUM
81,8.1,0.2214287051870426,LOW
82,8.2,0.2290993657070936,LOW
83,8.3,0.32591433104984413,MEDIUM
84,8.4,0.2083986854287866,LOW
85,8.5,0.17689715580884366,LOW
86,8.6,0.23988404667499752,LOW
87,8.7,0.1567663817994615,LOW
88,8.8,0.26130024220911596,MEDIUM
89,8.9,0.22382099245119064,LOW
90,9.0,0.27602285993937614,MEDIUM
91,9.1,0.2638423617933756,MEDIUM
92,9.2,0.3315846153846154,MEDIUM
93,9.3,0.3959488750033683,MEDIUM
94,9.4,0.3665338811099865,MEDIUM
95,9.5,0.4008317325282398,MEDIUM
96,9.6,0.33850509837600673,MEDIUM
97,9.7,0.34505279984998266,MEDIUM
98,9.8,0.3809196077852741,MEDIUM
99,9.9,0.38423757656558766,MEDIUM
100,10.0,0.4300373430476265,MEDIUM
101,10.1,0.3768374283623684,MEDIUM
102,10.2,0.3566103149991418,MEDIUM
103,10.3,0.4112,MEDIUM
104,10.4,0.39857657083250864,MEDIUM
105,10.5,0.4112,MEDIUM
106,10.6,0.37218688318969567,MEDIUM
107,10.7,0.4700861020408162,MEDIUM
108,10.8,0.4455833665306124,MEDIUM
109,10.9,0.46199330250430237,MEDIUM
110,11.0,0.40743715467384833,MEDIUM
111,11.1,0.48479999999999995,MEDIUM
112,11.2,0.5564124808163263,HIGH
113,11.3,0.45157543952629436,MEDIUM
114,11.4,0.4112,MEDIUM
115,11.5,0.4112,MEDIUM
116,11.6,0.3968298431554567,MEDIUM
117,11.7,0.4463326595918367,MEDIUM
118,11.8,0.40341673693207886,MEDIUM
119,11.9,0.4214714057142858,MEDIUM
120,12.0,0.4112,MEDIUM
121,12.1,0.3720284310713407,MEDIUM
122,12.2,0.4112,MEDIUM
123,12.3,0.372666112318925,MEDIUM
124,12.4,0.3380822949378781,MEDIUM
125,12.5,0.4206760938775509,MEDIUM
126,12.6,0.4112,MEDIUM
127,12.7,0.41228610701019264,MEDIUM
128,12.8,0.4621627604922332,MEDIUM
129,12.9,0.23874285714285715,LOW
130,13.0,0.42626011429382576,MEDIUM
131,13.1,0.48479999999999995,MEDIUM
132,13.2,0.45218803405156,MEDIUM
133,13.3,0.4112,MEDIUM
134,13.4,0.4174099412578067,MEDIUM
135,13.5,0.4112,MEDIUM
136,13.6,0.34450604979185717,MEDIUM
137,13.7,0.43245797258888885,MEDIUM
138,13.8,0.40199999999999997,MEDIUM
139,13.9,0.24559999999999998,LOW
140,14.0,0.4112,MEDIUM
141,14.1,0.4146519044828404,MEDIUM
142,14.2,0.48834318664643306,MEDIUM
143,14.3,0.3605326154892421,MEDIUM
144,14.4,0.4416598662258768,MEDIUM
145,14.5,0.4322405167769762,MEDIUM
146,14.6,0.48479999999999995,MEDIUM
147,14.7,0.4112,MEDIUM
148,14.8,0.42226136851659807,MEDIUM
149,14.9,0.4112,MEDIUM
150,15.0,0.40708962458227976,MEDIUM
151,15.1,0.46232206712495244,MEDIUM
152,15.2,0.46126703565918986,MEDIUM
153,15.3,0.5007713655611672,HIGH
154,15.4,0.32899749883496876,MEDIUM
155,15.5,0.4112,MEDIUM
156,15.6,0.4023778199272485,MEDIUM
157,15.7,0.4112,MEDIUM
158,15.8,0.24559999999999998,LOW
159,15.9,0.3615235965724735,MEDIUM
160,16.0,0.4112,MEDIUM
161,16.1,0.42057894528171597,MEDIUM
162,16.2,0.42461789483486234,MEDIUM
163,16.3,0.4084289036466175,MEDIUM
164,16.4,0.4112,MEDIUM
165,16.5,0.3210464871763242,MEDIUM
166,16.6,0.49416240622537727,MEDIUM
167,16.7,0.3831447982282213,MEDIUM
168,16.8,0.25581064981873947,MEDIUM
169,16.9,0.37769994036095944,MEDIUM
170,17.0,0.34077036684200274,MEDIUM
171,17.1,0.3807616694594685,MEDIUM
172,17.2,0.18824083475140038,LOW
173,17.3,0.3654611757488267,MEDIUM
174,17.4,0.41397659933780967,MEDIUM
