frame_id,timestamp,risk_score,risk_level
0,0.0,0.49863008643660145,MEDIUM
1,0.1,0.32,MEDIUM
2,0.2,0.36135769525418165,MEDIUM
3,0.3,0.32,MEDIUM
4,0.4,0.33384615384615385,MEDIUM
5,0.5,0.33384615384615385,MEDIUM
6,0.6,0.33384615384615385,MEDIUM
7,0.7,0.33384615384615385,MEDIUM
8,0.8,0.33384615384615385,MEDIUM
9,0.9,0.33384615384615385,MEDIUM
10,1.0,0.33384615384615385,MEDIUM
11,1.1,0.33384615384615385,MEDIUM
12,1.2,0.33384615384615385,MEDIUM
13,1.3,0.33384615384615385,MEDIUM
14,1.4,0.33384615384615385,MEDIUM
15,1.5,0.33384615384615385,MEDIUM
16,1.6,0.33384615384615385,MEDIUM
17,1.7,0.39681016137887193,MEDIUM
18,1.8,0.5626334644080973,HIGH
19,1.9,0.6538461538461539,HIGH
20,2.0,0.6538461538461539,HIGH
21,2.1,0.6538461538461539,HIGH
22,2.2,0.5792422153762025,HIGH
23,2.3,0.3762644240146654,MEDIUM
24,2.4,0.5966223105214163,HIGH
25,2.5,0.46168627789844296,MEDIUM
26,2.6,0.44391193444282523,MEDIUM
27,2.7,0.571825221723211,HIGH
28,2.8,0.6538461538461539,HIGH
29,2.9,0.5546512248639563,HIGH
30,3.0,0.4517832905132836,MEDIUM
31,3.1,0.5680802949487403,HIGH
32,3.2,0.6538461538461539,HIGH
33,3.3,0.6538461538461539,HIGH
34,3.4,0.6538461538461539,HIGH
35,3.5,0.4732550060261338,MEDIUM
36,3.6,0.31226895183444725,MEDIUM
37,3.7,0.33384615384615385,MEDIUM
38,3.8,0.33384615384615385,MEDIUM
39,3.9,0.33384615384615385,MEDIUM
40,4.0,0.5469230542937373,HIGH
41,4.1,0.5667466981139531,HIGH
42,4.2,0.5958283921024756,HIGH
43,4.3,0.5194045326209455,HIGH
44,4.4,0.5638850462706916,HIGH
45,4.5,0.5796187542440518,HIGH
46,4.6,0.49129130154003053,MEDIUM
47,4.7,0.6183462992890798,HIGH
48,4.8,0.6538461538461539,HIGH
49,4.9,0.6538461538461539,HIGH
50,5.0,0.6538461538461539,HIGH
51,5.1,0.6538461538461539,HIGH
52,5.2,0.6538461538461539,HIGH
53,5.3,0.6538461538461539,HIGH
54,5.4,0.62144503891801,HIGH
55,5.5,0.6538461538461539,HIGH
56,5.6,0.6538461538461539,HIGH
57,5.7,0.6538461538461539,HIGH
58,5.8,0.6538461538461539,HIGH
59,5.9,0.6538461538461539,HIGH
60,6.0,0.5910104751016324,HIGH
61,6.1,0.5354520353058835,HIGH
62,6.2,0.360044853255272,MEDIUM
63,6.3,0.44612384043725584,MEDIUM
64,6.4,0.5705844552161738,HIGH
65,6.5,0.509156128967587,HIGH
66,6.6,0.5975000111147368,HIGH
67,6.7,0.6422642617025129,HIGH
