frame_id,timestamp,risk_score,risk_level
0,0.0,0.3260549669244094,MEDIUM
1,0.1,0.46799200262551105,MEDIUM
2,0.2,0.0,LOW
3,0.3,0.32,MEDIUM
4,0.4,0.0,LOW
5,0.5,0.64,HIGH
6,0.6,0.64,HIGH
7,0.7,0.64,HIGH
8,0.8,0.021088096901477015,LOW
9,0.9,0.0,LOW
10,1.0,0.5446454628863465,HIGH
11,1.1,0.64,HIGH
12,1.2,0.32,MEDIUM
13,1.3,0.32,MEDIUM
14,1.4,0.32,MEDIUM
15,1.5,0.64,HIGH
16,1.6,0.5115674289957702,HIGH
17,1.7,0.0,LOW
18,1.8,0.64,HIGH
19,1.9,0.32,MEDIUM
20,2.0,0.32,MEDIUM
21,2.1,0.32,MEDIUM
22,2.2,0.22487750710241863,LOW
23,2.3,0.0,LOW
24,2.4,0.0,LOW
25,2.5,0.32,MEDIUM
26,2.6,0.056639430076236945,LOW
27,2.7,0.33384615384615385,MEDIUM
28,2.8,0.64,HIGH
29,2.9,0.32,MEDIUM
30,3.0,0.0,LOW
31,3.1,0.64,HIGH
32,3.2,0.64,HIGH
33,3.3,0.32,MEDIUM
34,3.4,0.32,MEDIUM
35,3.5,0.32,MEDIUM
36,3.6,0.32,MEDIUM
37,3.7,0.32,MEDIUM
38,3.8,0.32,MEDIUM
39,3.9,0.32,MEDIUM
40,4.0,0.13930016454454128,LOW
41,4.1,0.32,MEDIUM
42,4.2,0.3357000736620543,MEDIUM
43,4.3,0.5294819197126769,HIGH
44,4.4,0.32,MEDIUM
45,4.5,0.24115495589066605,LOW
46,4.6,0.24743792334174136,LOW
47,4.7,0.2121791499741768,LOW
48,4.8,0.22673086273039023,LOW
49,4.9,0.32,MEDIUM
50,5.0,0.14368450833304228,LOW
51,5.1,0.10963292559725468,LOW
52,5.2,0.19937211086539958,LOW
53,5.3,0.21643081073536613,LOW
54,5.4,0.26120918467283605,MEDIUM
55,5.5,0.1915431566726718,LOW
56,5.6,0.21526568512538913,LOW
57,5.7,0.5874701494849621,HIGH
58,5.8,0.32,MEDIUM
59,5.9,0.32,MEDIUM
60,6.0,0.0,LOW
61,6.1,0.013846153846153848,LOW
62,6.2,0.2231427668342678,LOW
63,6.3,0.45189946265671477,MEDIUM
64,6.4,0.30678123024250326,MEDIUM
65,6.5,0.6538461538461539,HIGH
66,6.6,0.05737477871825708,LOW
67,6.7,0.43209583035580745,MEDIUM
68,6.8,0.4066945135242898,MEDIUM
69,6.9,0.5901274290681248,HIGH
70,7.0,0.64,HIGH
71,7.1,0.6125886970128155,HIGH
72,7.2,0.636322907415584,HIGH
73,7.3,0.45157188094238143,MEDIUM
74,7.4,0.6538461538461539,HIGH
75,7.5,0.642330109371013,HIGH
76,7.6,0.4642421127708548,MEDIUM
77,7.7,0.4860988834329354,MEDIUM
78,7.8,0.30992809631460827,MEDIUM
79,7.9,0.34238621232327526,MEDIUM
80,8.0,0.3113854281926952,MEDIUM
81,8.1,0.625072580530218,HIGH
82,8.2,0.32,MEDIUM
83,8.3,0.5974789542363094,HIGH
84,8.4,0.5497676403547399,HIGH
85,8.5,0.5594976515423496,HIGH
86,8.6,0.09064555534194459,LOW
87,8.7,0.5839471793762293,HIGH
88,8.8,0.1794336806253002,LOW
89,8.9,0.4978817557190205,MEDIUM
90,9.0,0.08213110588887394,LOW
91,9.1,0.32,MEDIUM
92,9.2,0.32,MEDIUM
93,9.3,0.0,LOW
