frame_id,timestamp,risk_score,risk_level
0,0.0,0.2750516973551697,MEDIUM
1,0.1,0.3333333333333333,MEDIUM
2,0.2,0.5338480325297547,HIGH
3,0.3,0.47099056473793743,MEDIUM
4,0.4,0.5225424716813394,HIGH
5,0.5,0.36835096641850373,MEDIUM
6,0.6,0.3333333333333333,MEDIUM
7,0.7,0.6666666666666666,HIGH
8,0.8,0.6666666666666666,HIGH
9,0.9,0.4488474824235411,MEDIUM
10,1.0,0.3333333333333333,MEDIUM
11,1.1,0.3333333333333333,MEDIUM
12,1.2,0.3333333333333333,MEDIUM
13,1.3,0.3333333333333333,MEDIUM
14,1.4,0.4727943053462343,MEDIUM
15,1.5,0.3333333333333333,MEDIUM
16,1.6,0.3333333333333333,MEDIUM
17,1.7,0.3333333333333333,MEDIUM
18,1.8,0.3333333333333333,MEDIUM
19,1.9,0.4139457548635313,MEDIUM
20,2.0,0.6300590533500074,HIGH
21,2.1,0.6126013125527228,HIGH
22,2.2,0.6062315740740742,HIGH
23,2.3,0.45677883453619295,MEDIUM
24,2.4,0.6666666666666666,HIGH
25,2.5,0.6666666666666666,HIGH
26,2.6,0.6666666666666666,HIGH
27,2.7,0.6035784161402666,HIGH
28,2.8,0.5849206675746873,HIGH
29,2.9,0.5428810675148471,HIGH
30,3.0,0.49509371748714887,MEDIUM
31,3.1,0.3333333333333333,MEDIUM
32,3.2,0.3333333333333333,MEDIUM
33,3.3,0.3333333333333333,MEDIUM
34,3.4,0.3355882812048351,MEDIUM
35,3.5,0.6666666666666666,HIGH
36,3.6,0.4854002222222221,MEDIUM
37,3.7,0.3333333333333333,MEDIUM
38,3.8,0.3333333333333333,MEDIUM
39,3.9,0.3333333333333333,MEDIUM
40,4.0,0.3333333333333333,MEDIUM
41,4.1,0.6666666666666666,HIGH
42,4.2,0.8382168703703703,CRITICAL
43,4.3,0.6756433776074935,HIGH
44,4.4,0.4254687128141737,MEDIUM
45,4.5,0.35442390403526974,MEDIUM
46,4.6,0.5994616709618633,HIGH
47,4.7,0.5041509659932202,HIGH
48,4.8,0.39588286632389924,MEDIUM
49,4.9,0.3333333333333333,MEDIUM
50,5.0,0.6666666666666666,HIGH
51,5.1,0.6666666666666666,HIGH
52,5.2,0.444392502037559,MEDIUM
53,5.3,0.33770998954675724,MEDIUM
54,5.4,0.3333333333333333,MEDIUM
55,5.5,0.3333333333333333,MEDIUM
56,5.6,0.3333333333333333,MEDIUM
57,5.7,0.3333333333333333,MEDIUM
58,5.8,0.3333333333333333,MEDIUM
59,5.9,0.3333333333333333,MEDIUM
60,6.0,0.3865425379778247,MEDIUM
61,6.1,0.3333333333333333,MEDIUM
62,6.2,0.462664275912256,MEDIUM
63,6.3,0.3333333333333333,MEDIUM
64,6.4,0.3333333333333333,MEDIUM
65,6.5,0.6666666666666666,HIGH
66,6.6,0.6766848333333333,HIGH
67,6.7,0.6666666666666666,HIGH
68,6.8,0.6666666666666666,HIGH
69,6.9,0.5140295403165873,HIGH
70,7.0,0.623226002757673,HIGH
71,7.1,0.4708894007362183,MEDIUM
72,7.2,0.426379078064409,MEDIUM
73,7.3,0.3333333333333333,MEDIUM
74,7.4,0.3333333333333333,MEDIUM
75,7.5,0.3333333333333333,MEDIUM
76,7.6,0.3333333333333333,MEDIUM
77,7.7,0.3333333333333333,MEDIUM
78,7.8,0.3333333333333333,MEDIUM
79,7.9,0.3333333333333333,MEDIUM
80,8.0,0.3333333333333333,MEDIUM
81,8.1,0.6666666666666666,HIGH
82,8.2,0.6666666666666666,HIGH
83,8.3,0.8561591666666666,CRITICAL
84,8.4,0.5348205167618598,HIGH
85,8.5,0.3333333333333333,MEDIUM
86,8.6,0.35790613509082714,MEDIUM
87,8.7,0.3874590158839943,MEDIUM
88,8.8,0.6787128598652494,HIGH
89,8.9,0.6666666666666666,HIGH
90,9.0,0.3333333333333333,MEDIUM
91,9.1,0.3333333333333333,MEDIUM
92,9.2,0.3333333333333333,MEDIUM
93,9.3,0.3333333333333333,MEDIUM
94,9.4,0.3404264629629627,MEDIUM
95,9.5,0.3333333333333333,MEDIUM
96,9.6,0.3333333333333333,MEDIUM
97,9.7,0.3333333333333333,MEDIUM
98,9.8,0.3333333333333333,MEDIUM
99,9.9,0.3333333333333333,MEDIUM
100,10.0,0.3333333333333333,MEDIUM
101,10.1,0.19659312675176632,LOW
102,10.2,0.3333333333333333,MEDIUM
103,10.3,0.6666666666666666,HIGH
104,10.4,0.4698161634897545,MEDIUM
105,10.5,0.40405983704381565,MEDIUM
106,10.6,0.5209674302138807,HIGH
107,10.7,0.5852697257056961,HIGH
108,10.8,0.3333333333333333,MEDIUM
109,10.9,0.3333333333333333,MEDIUM
110,11.0,0.6666666666666666,HIGH
111,11.1,0.3333333333333333,MEDIUM
112,11.2,0.3333333333333333,MEDIUM
113,11.3,0.6666666666666666,HIGH
114,11.4,0.4396774198547725,MEDIUM
115,11.5,0.6666666666666666,HIGH
