frame_id,timestamp,risk_score,risk_level
0,0.0,0.3342632793076009,MEDIUM
1,0.1,0.6107692307692307,HIGH
2,0.2,0.7148826322750649,HIGH
3,0.3,0.6822451009216214,HIGH
4,0.4,0.709012437219157,HIGH
5,0.5,0.6356082680664125,HIGH
6,0.6,0.6174260355029586,HIGH
7,0.7,0.5766568047337279,HIGH
8,0.8,0.5766568047337279,HIGH
9,0.9,0.6707477312583772,HIGH
10,1.0,0.6107692307692307,HIGH
11,1.1,0.6107692307692307,HIGH
12,1.2,0.6107692307692307,HIGH
13,1.3,0.6107692307692307,HIGH
14,1.4,0.6831816585451601,HIGH
15,1.5,0.6107692307692307,HIGH
16,1.6,0.6107692307692307,HIGH
17,1.7,0.6107692307692307,HIGH
18,1.8,0.6107692307692307,HIGH
19,1.9,0.6526256804099105,HIGH
20,2.0,0.5409922007778885,HIGH
21,2.1,0.5272590526535688,HIGH
22,2.2,0.7524663942307693,CRITICAL
23,2.3,0.6748659333168695,HIGH
24,2.4,0.5700000000000001,HIGH
25,2.5,0.5064104265772281,HIGH
26,2.6,0.5766568047337279,HIGH
27,2.7,0.7510887929959077,CRITICAL
28,2.8,0.7414011158560877,HIGH
29,2.9,0.7195728619788629,HIGH
30,3.0,0.6947601994644812,HIGH
31,3.1,0.6107692307692307,HIGH
32,3.2,0.6107692307692307,HIGH
33,3.3,0.6107692307692307,HIGH
34,3.4,0.611940069087126,HIGH
35,3.5,0.4405802146417403,MEDIUM
36,3.6,0.6897270384615385,HIGH
37,3.7,0.6107692307692307,HIGH
38,3.8,0.6107692307692307,HIGH
39,3.9,0.6107692307692307,HIGH
40,4.0,0.6107692307692307,HIGH
41,4.1,0.5700000000000001,HIGH
42,4.2,0.6590741442307693,HIGH
43,4.3,0.7885071383731216,CRITICAL
44,4.4,0.6586087547304363,HIGH
45,4.5,0.6217201040183131,HIGH
46,4.6,0.7489512522301983,HIGH
47,4.7,0.6994630015734028,HIGH
48,4.8,0.6499036776326755,HIGH
49,4.9,0.6174260355029586,HIGH
50,5.0,0.5766568047337279,HIGH
51,5.1,0.5766568047337279,HIGH
52,5.2,0.6750913730993835,HIGH
53,5.3,0.6130417253415855,HIGH
54,5.4,0.6107692307692307,HIGH
55,5.5,0.6107692307692307,HIGH
56,5.6,0.6107692307692307,HIGH
57,5.7,0.6107692307692307,HIGH
58,5.8,0.6107692307692307,HIGH
59,5.9,0.6107692307692307,HIGH
60,6.0,0.6383970870269474,HIGH
61,6.1,0.6107692307692307,HIGH
62,6.2,0.6633052985661331,HIGH
63,6.3,0.17307692307692307,LOW
64,6.4,0.5571823210825453,HIGH
65,6.5,0.5700000000000001,HIGH
66,6.6,0.5752017403846155,HIGH
67,6.7,0.5700000000000001,HIGH
68,6.8,0.5700000000000001,HIGH
69,6.9,0.704592261318228,HIGH
70,7.0,0.7200404365288738,HIGH
71,7.1,0.6821925734591904,HIGH
72,7.2,0.659081444379597,HIGH
73,7.3,0.522404951421662,HIGH
74,7.4,0.6107692307692307,HIGH
75,7.5,0.4961800722659715,MEDIUM
76,7.6,0.5078519313799048,HIGH
77,7.7,0.24806479028353143,LOW
78,7.8,0.3099736686634768,MEDIUM
79,7.9,0.3730477809972318,MEDIUM
80,8.0,0.36453019063931047,MEDIUM
81,8.1,0.6497313569382565,HIGH
82,8.2,0.5700000000000001,HIGH
83,8.3,0.6583903365384616,HIGH
84,8.4,0.6781729556777534,HIGH
85,8.5,0.6107692307692307,HIGH
86,8.6,0.6177213522853076,HIGH
87,8.7,0.6388729505551509,HIGH
88,8.8,0.7901009080069564,CRITICAL
89,8.9,0.7838461538461539,CRITICAL
90,9.0,0.6107692307692307,HIGH
91,9.1,0.6107692307692307,HIGH
92,9.2,0.6107692307692307,HIGH
93,9.3,0.6174260355029586,HIGH
94,9.4,0.6211090066568046,HIGH
95,9.5,0.6174260355029586,HIGH
96,9.6,0.5352332974009439,HIGH
97,9.7,0.3486224741899607,MEDIUM
98,9.8,0.35242732470141347,MEDIUM
99,9.9,0.3500965460603373,MEDIUM
100,10.0,0.36580802180156724,MEDIUM
101,10.1,0.263121281324471,MEDIUM
102,10.2,0.3709198275654543,MEDIUM
103,10.3,0.34615384615384615,MEDIUM
104,10.4,0.42743227337099327,MEDIUM
105,10.5,0.620681981227605,HIGH
106,10.6,0.7081946272264381,HIGH
107,10.7,0.7415823575779577,HIGH
108,10.8,0.3869230769230769,MEDIUM
109,10.9,0.3869230769230769,MEDIUM
110,11.0,0.5700000000000001,HIGH
111,11.1,0.3869230769230769,MEDIUM
112,11.2,0.3869230769230769,MEDIUM
113,11.3,0.5700000000000001,HIGH
114,11.4,0.4831869028873959,MEDIUM
115,11.5,0.5700000000000001,HIGH
116,11.6,0.45763722897955134,MEDIUM
117,11.7,0.3869230769230769,MEDIUM
118,11.8,0.3905004957699108,MEDIUM
119,11.9,0.3869230769230769,MEDIUM
120,12.0,0.3869230769230769,MEDIUM
121,12.1,0.7184315445441073,HIGH
122,12.2,0.5007452310247353,HIGH
123,12.3,0.45535113642644376,MEDIUM
124,12.4,0.5700000000000001,HIGH
125,12.5,0.743076923076923,HIGH
126,12.6,0.32810511646698554,MEDIUM
127,12.7,0.5700000000000001,HIGH
128,12.8,0.7050004088546058,HIGH
129,12.9,0.5067260272195795,HIGH
130,13.0,0.568373135361999,HIGH
131,13.1,0.6438147176382213,HIGH
132,13.2,0.40357988165680475,MEDIUM
133,13.3,0.7691310427664865,CRITICAL
134,13.4,0.9434296268508829,CRITICAL
135,13.5,0.7461120174074665,HIGH
136,13.6,0.6208682067307691,HIGH
137,13.7,0.6107692307692307,HIGH
138,13.8,0.6107692307692307,HIGH
139,13.9,0.6535558453116472,HIGH
140,14.0,0.6335759375555093,HIGH
141,14.1,0.6194145051494867,HIGH
142,14.2,0.6174260355029586,HIGH
143,14.3,0.6174260355029586,HIGH
144,14.4,0.6360172181952664,HIGH
145,14.5,0.6233437096785543,HIGH
146,14.6,0.6174260355029586,HIGH
147,14.7,0.5700000000000001,HIGH
148,14.8,0.5281650033626153,HIGH
149,14.9,0.8614891667726188,CRITICAL
150,15.0,0.6831742680152676,HIGH
151,15.1,0.6734086868463177,HIGH
152,15.2,0.4995895024394076,MEDIUM
153,15.3,0.4240185821406765,MEDIUM
154,15.4,0.43410304196431854,MEDIUM
155,15.5,0.30529965398572845,MEDIUM
156,15.6,0.30235705472240626,MEDIUM
157,15.7,0.4457828125172647,MEDIUM
158,15.8,0.27966544893960155,MEDIUM
159,15.9,0.20031637285789267,LOW
160,16.0,0.4037843273707491,MEDIUM
161,16.1,0.25400395494350164,MEDIUM
162,16.2,0.17307692307692307,LOW
