ablation_mode,max_risk_score,mean_risk_score,number_of_candidate_events,risk_event_density,percentage_high_or_critical_frames,earliest_high_or_critical_timestamp
biomechanics_only,1.0,0.49350377566280734,23,0.8914728682170543,45.73643410852713,0.2
posture_only,0.6538461538461539,0.4310588941766031,22,0.8527131782945736,44.96124031007752,0.1
anomaly_only,0.6295754026354319,0.2032211693865065,7,0.2713178294573643,3.10077519379845,2.2
biomechanics_plus_posture,0.9434296268508829,0.5589860739942015,10,0.38759689922480617,73.64341085271317,0.1
full_fusion,0.8562875906283196,0.5385816274320118,19,0.7364341085271318,66.66666666666666,0.1
full_fusion_without_interactions,0.6462875906283195,0.37362038712193424,10,0.38759689922480617,5.038759689922481,2.2
full_fusion_with_surrender_disabled,0.8562875906283196,0.5385816274320118,19,0.7364341085271318,66.66666666666666,0.1
full_fusion_with_limb_anomaly_disabled,0.7529834059624592,0.44665594744408194,28,1.0852713178294573,35.27131782945737,0.2
